0.7,0
1.3,0.02
1.336645873461886,0.04
0.8745685100568461,0.06
0.1350172238041167,0.08
-0.5959323107635156,0.1
-1.053820779034993,0.12
-1.074548179039057,0.14
-0.657563566074748,0.16
0.01719322249841683,0.18
0.6511599043779565,0.2
0.9610889283988375,0.22
0.8218353203087957,0.24
0.331475073646232,0.26
-0.2479086665368814,0.28
-0.6398030495725781,0.3
-0.6982803952627383,0.32
-0.4605913147567233,0.34
-0.08884728472838357,0.36
0.2417130714610088,0.38
0.4262088809745228,0.4
0.4436807275558469,0.42
0.3219315315124854,0.44
0.1048979632818018,0.46
-0.1493585937320141,0.48
-0.3580941700261817,0.5
-0.4285952935736054,0.52
-0.3089226349874911,0.54
-0.03914395361244905,0.5600000000000001
0.2492367422576285,0.58
0.4029146136421436,0.6
0.3434691581191685,0.62
0.1192116504805631,0.64
-0.1297736966974847,0.66
-0.2680082194873496,0.68
-0.2490683139996279,0.7000000000000001
-0.1272765258757309,0.72
0.002630131708254942,0.74
0.08029112508864847,0.76
0.1074038518011458,0.78
0.1155212875880255,0.8
0.1161120358619601,0.8200000000000001
0.08619830756325125,0.84
0.002592097008287761,0.86
-0.1136840636404021,0.88
-0.1938718623207714,0.9
-0.171205018409404,0.92
-0.04262943275937459,0.9400000000000001
0.1157461410081697,0.96
0.1999619992459462,0.98
0.157172830821882,1
0.02610727903892009,1.02
-0.09577499794948544,1.04
-0.1304277366107715,1.06
-0.07627171344709432,1.08
0.002092322528574332,1.1
0.03765422158634288,1.12
0.01860356902502979,1.14
-0.01075065130811696,1.16
-0.002025980165668441,1.18
0.04473313514540886,1.2
0.07924715030474558,1.22
0.05167061733330693,1.24
-0.03325237253761262,1.26
-0.1120564036235772,1.28
-0.1156593161019875,1.3
-0.03265231265310781,1.32
0.07582570750370723,1.34
0.1255199217435163,1.36
0.08030113067304702,1.38
-0.01784900168304608,1.4
-0.08668361100366863,1.42
-0.07527129145980618,1.44
-0.005443978557314877,1.46
0.05270950080462215,1.48
0.04709378111952664,1.5
-0.009771132289172285,1.52
-0.05580210017208374,1.54
-0.04059700746807104,1.56
0.02516521682440735,1.58
0.07870062171143685,1.6
0.06433479814432341,1.62
-0.01231547023910978,1.64
-0.08635612840748927,1.66
-0.09124932957254153,1.68
-0.0197784130563103,1.7
0.0678047148288116,1.72
0.09671763062328419,1.74
0.04407727124119084,1.76
-0.04133704249683627,1.78
-0.08375216321715936,1.8
-0.04865020814145832,1.82
0.0274594125996695,1.84
0.07227715816602867,1.86
0.04492389124254095,1.88
-0.02687054792540717,1.9
-0.07352010603475424,1.92
-0.04909076445540836,1.94
0.02530347855982465,1.96
0.08054407063387896,1.98
0.06355022035546889,2
-0.01284452782881413,2.02
-0.08052541821100806,2.04
-0.07793881667509474,2.06
-0.006560628192686359,2.08
0.06994235468800379,2.1
0.08335863536914404,2.12
0.02277865055286383,2.14
-0.05587517991361437,2.16
-0.08123346821028045,2.18
-0.03160170786058186,2.2
0.04580933236419455,2.22
0.07891677144304395,2.24
