-0.26803,0.294
-0.30449,0.296
-0.33913,0.298
-0.3718,0.3
-0.40237,0.302
-0.4307,0.304
-0.45669,0.306
-0.48024,0.308
-0.50126,0.31
-0.5197,0.312
-0.53548,0.314
-0.54858,0.316
-0.55897,0.318
-0.56665,0.32
-0.57161,0.322
-0.57388,0.324
-0.5735,0.326
-0.5705,0.328
-0.56496,0.33
-0.55695,0.332
-0.54655,0.334
-0.53386,0.336
-0.519,0.338
-0.50206,0.34
-0.48319,0.342
-0.46252,0.344
-0.44018,0.346
-0.41631,0.348
-0.39108,0.35
-0.36463,0.352
-0.33712,0.354
-0.3087,0.356
-0.27953,0.358
-0.24978,0.36
-0.21959,0.362
-0.18911,0.364
-0.15851,0.366
-0.12792,0.368
-0.097477,0.37
-0.067327,0.372
-0.037594,0.374
-0.0084012,0.376
0.020137,0.378
0.047915,0.38
0.074832,0.382
0.1008,0.384
0.12573,0.386
0.14956,0.388
0.17221,0.39
0.19364,0.392
0.2138,0.394
0.23264,0.396
0.25013,0.398
0.26626,0.4
0.28101,0.402
0.29436,0.404
0.30633,0.406
0.31691,0.408
0.32612,0.41
0.33396,0.412
0.34048,0.414
0.34568,0.416
0.3496,0.418
0.35228,0.42
0.35375,0.422
0.35404,0.424
0.3532,0.426
0.35127,0.428
0.3483,0.43
0.34432,0.432
0.33937,0.434
0.33351,0.436
0.32676,0.438
0.31918,0.44
0.31081,0.442
0.30167,0.444
0.29182,0.446
0.28128,0.448
0.27009,0.45
0.25829,0.452
0.2459,0.454
0.23296,0.456
0.2195,0.458
0.20554,0.46
0.19111,0.462
0.17624,0.464
0.16096,0.466
0.1453,0.468
0.12928,0.47
0.11293,0.472
0.096273,0.474
0.079346,0.476
0.062179,0.478
0.044804,0.48
0.027254,0.482
0.0095663,0.484
-0.00822,0.486
-0.026064,0.488
-0.043923,0.49
-0.06175,0.492
-0.079497,0.494
-0.097111,0.496
-0.11454,0.498
-0.13173,0.5
-0.14861,0.502
-0.16514,0.504
-0.18124,0.506
-0.19685,0.508
-0.2119,0.51
-0.22634,0.512
-0.24008,0.514
-0.25307,0.516
-0.26524,0.518
-0.27651,0.52
-0.28683,0.522
-0.29613,0.524
-0.30435,0.526
-0.31144,0.528
-0.31733,0.53
-0.32199,0.532
-0.32536,0.534
-0.3274,0.536
-0.32808,0.538
-0.32737,0.54
-0.32525,0.542
-0.3217,0.544
-0.31672,0.546
-0.3103,0.548
-0.30246,0.55
-0.29321,0.552
-0.28257,0.554
-0.27058,0.556
-0.25728,0.558
-0.24272,0.56
-0.22696,0.562
-0.21005,0.564
-0.19208,0.566
-0.17313,0.568
-0.15329,0.57
-0.13264,0.572
-0.1113,0.574
-0.089361,0.576
-0.066942,0.578
-0.044157,0.58
-0.021127,0.582
0.0020289,0.584
0.025185,0.586
0.048217,0.588
0.070999,0.59
0.093406,0.592
0.11532,0.594
0.13661,0.596
0.15716,0.598
0.17686,0.6
0.1956,0.602
0.21327,0.604
0.22979,0.606
0.24505,0.608
0.25897,0.61
0.27148,0.612
0.28251,0.614
0.29202,0.616
0.29993,0.618
0.30624,0.62
0.31089,0.622
0.31389,0.624
0.31522,0.626
0.31488,0.628
0.3129,0.63
0.3093,0.632
0.30411,0.634
0.29738,0.636
0.28916,0.638
0.27953,0.64
0.26854,0.642
0.25629,0.644
0.24286,0.646
0.22835,0.648
0.21285,0.65
0.19647,0.652
0.17932,0.654
0.16152,0.656
0.14318,0.658
0.12442,0.66
0.10535,0.662
0.086102,0.664
0.066784,0.666
0.047516,0.668
0.02841,0.67
0.0095765,0.672
-0.0088788,0.674
-0.026855,0.676
-0.044256,0.678
-0.060994,0.68
-0.076985,0.682
-0.092153,0.684
-0.10643,0.686
-0.11976,0.688
-0.13209,0.69
-0.14337,0.692
-0.15357,0.694
-0.16266,0.696
-0.17063,0.698
-0.17747,0.7
-0.18318,0.702
-0.18775,0.704
-0.19122,0.706
-0.1936,0.708
-0.19492,0.71
-0.19522,0.712
-0.19453,0.714
-0.19292,0.716
-0.19043,0.718
-0.18711,0.72
-0.18303,0.722
-0.17825,0.724
-0.17284,0.726
-0.16686,0.728
-0.16038,0.73
-0.15348,0.732
-0.14621,0.734
-0.13865,0.736
-0.13086,0.738
-0.12291,0.74
-0.11485,0.742
-0.10674,0.744
-0.098637,0.746
-0.090588,0.748
-0.082639,0.75
-0.07483,0.752
-0.067197,0.754
-0.05977,0.756
-0.052575,0.758
-0.045633,0.76
-0.038957,0.762
-0.03256,0.764
-0.026445,0.766
-0.020614,0.768
-0.015063,0.77
-0.0097837,0.772
-0.0047653,0.774
7.4916e-06,0.776
0.0045527,0.778
0.0088907,0.78
0.013044,0.782
0.017037,0.784
0.020895,0.786
0.024643,0.788
0.028307,0.79
0.031913,0.792
0.035485,0.794
0.039046,0.796
0.042618,0.798
0.046219,0.8
0.049865,0.802
0.05357,0.804
0.057344,0.806
0.061193,0.808
0.065121,0.81
0.069124,0.812
0.0732,0.814
0.077337,0.816
0.081523,0.818
0.08574,0.82
0.089967,0.822
0.094178,0.824
0.098344,0.826
0.10243,0.828
0.10641,0.83
0.11024,0.832
0.11389,0.834
0.1173,0.836
0.12044,0.838
0.12327,0.84
0.12573,0.842
0.12779,0.844
0.12941,0.846
0.13054,0.848
0.13114,0.85
0.13119,0.852
0.13063,0.854
0.12945,0.856
0.12761,0.858
0.1251,0.86
0.12189,0.862
0.11798,0.864
0.11335,0.866
0.10801,0.868
0.10197,0.87
0.095221,0.872
0.087795,0.874
0.079712,0.876
0.071,0.878
0.061696,0.88
0.051842,0.882
0.041485,0.884
0.030677,0.886
0.019477,0.888
0.0079471,0.89
-0.0038452,0.892
-0.015829,0.894
-0.02793,0.896
-0.040072,0.898
-0.052175,0.9
-0.064159,0.902
-0.075943,0.904
-0.087445,0.906
-0.098584,0.908
-0.10928,0.91
-0.11946,0.912
-0.12904,0.914
-0.13795,0.916
-0.14613,0.918
-0.15351,0.92
-0.16004,0.922
-0.16566,0.924
-0.17032,0.926
-0.17399,0.928
-0.17663,0.93
-0.17822,0.932
-0.17874,0.934
-0.17818,0.936
-0.17654,0.938
-0.17383,0.94
-0.17005,0.942
-0.16524,0.944
-0.15943,0.946
-0.15265,0.948
-0.14494,0.95
-0.13636,0.952
-0.12698,0.954
-0.11684,0.956
-0.10604,0.958
-0.094634,0.96
-0.082712,0.962
-0.070356,0.964
-0.057655,0.966
-0.044698,0.968
-0.031576,0.97
-0.018383,0.972
-0.0052094,0.974
0.0078513,0.976
0.020709,0.978
0.033275,0.98
0.045464,0.982
0.057195,0.984
0.068388,0.986
0.078972,0.988
0.088878,0.99
0.098045,0.992
0.10642,0.994
0.11395,0.996
0.1206,0.998
0.12633,1
0.13111,1.002
0.13494,1.004
0.13779,1.006
0.13967,1.008
0.14058,1.01
0.14053,1.012
0.13955,1.014
0.13767,1.016
0.13491,1.018
0.13132,1.02
0.12695,1.022
0.12186,1.024
0.11609,1.026
0.10971,1.028
0.10279,1.03
0.095406,1.032
0.087619,1.034
0.079506,1.036
0.071143,1.038
0.062606,1.04
0.05397,1.042
0.045308,1.044
0.036694,1.046
0.028197,1.048
0.019886,1.05
0.011822,1.052
0.0040676,1.054
-0.0033239,1.056
-0.010302,1.058
-0.016822,1.06
-0.022845,1.062
-0.028338,1.064
-0.033274,1.066
-0.037633,1.068
-0.041402,1.07
-0.044572,1.072
-0.047143,1.074
-0.04912,1.076
-0.050514,1.078
-0.051344,1.08
-0.05163,1.082
-0.051403,1.084
-0.050694,1.086
-0.049541,1.088
-0.047985,1.09
-0.046071,1.092
-0.043846,1.094
-0.041359,1.096
-0.038663,1.098
-0.035808,1.1
-0.032848,1.102
-0.029835,1.104
-0.026821,1.106
-0.023857,1.108
-0.020989,1.11
-0.018266,1.112
-0.015728,1.114
-0.013416,1.116
-0.011365,1.118
-0.0096064,1.12
-0.0081662,1.122
-0.0070663,1.124
-0.0063229,1.126
-0.0059473,1.128
-0.0059452,1.13
-0.0063167,1.132
-0.0070565,1.134
-0.0081542,1.136
-0.0095937,1.138
-0.011354,1.14
-0.01341,1.142
-0.015731,1.144
-0.018282,1.146
-0.021026,1.148
-0.023921,1.15
-0.026923,1.152
-0.029985,1.154
-0.03306,1.156
-0.036097,1.158
-0.039047,1.16
-0.04186,1.162
-0.044486,1.164
-0.046877,1.166
-0.048986,1.168
-0.050769,1.17
-0.052185,1.172
-0.053195,1.174
-0.053766,1.176
-0.053866,1.178
-0.053471,1.18
-0.052561,1.182
-0.05112,1.184
-0.049139,1.186
-0.046615,1.188
-0.043549,1.19
-0.03995,1.192
-0.035832,1.194
-0.031214,1.196
-0.026123,1.198
-0.020589,1.2
-0.01465,1.202
-0.0083464,1.204
-0.0017255,1.206
0.0051625,1.208
0.012263,1.21
0.019519,1.212
0.026869,1.214
0.03425,1.216
0.041599,1.218
0.048849,1.22
0.055936,1.222
0.062793,1.224
0.069357,1.226
0.075564,1.228
0.081353,1.23
0.086667,1.232
0.091451,1.234
0.095655,1.236
0.099232,1.238
0.10214,1.24
0.10435,1.242
0.10582,1.244
0.10654,1.246
0.10648,1.248
0.10564,1.25
0.10401,1.252
0.10159,1.254
0.098405,1.256
0.094459,1.258
0.08978,1.26
0.084397,1.262
0.078349,1.264
0.071679,1.266
0.064434,1.268
0.05667,1.27
0.048446,1.272
0.039824,1.274
0.030873,1.276
0.021663,1.278
0.012266,1.28
0.0027586,1.282
-0.006784,1.284
-0.016285,1.286
-0.025667,1.288
-0.034854,1.29
-0.043773,1.292
-0.052351,1.294
-0.060519,1.296
-0.068211,1.298
-0.075365,1.3
-0.081925,1.302
-0.087838,1.304
-0.093058,1.306
-0.097544,1.308
-0.10126,1.31
-0.10419,1.312
-0.1063,1.314
-0.10759,1.316
-0.10804,1.318
-0.10766,1.32
-0.10646,1.322
-0.10445,1.324
-0.10166,1.326
-0.09812,1.328
-0.093859,1.33
-0.088923,1.332
-0.083361,1.334
-0.077225,1.336
-0.070573,1.338
-0.063467,1.34
-0.055974,1.342
-0.048162,1.344
-0.040102,1.346
-0.031866,1.348
-0.023528,1.35
-0.015162,1.352
-0.0068408,1.354
0.001363,1.356
0.0093791,1.358
0.01714,1.36
0.02458,1.362
0.031638,1.364
0.038258,1.366
0.044386,1.368
0.049977,1.37
0.054989,1.372
0.059386,1.374
0.063138,1.376
0.066224,1.378
0.068628,1.38
0.070339,1.382
0.071356,1.384
0.071682,1.386
0.071329,1.388
0.070314,1.39
0.06866,1.392
0.066398,1.394
0.063563,1.396
0.060195,1.398
0.05634,1.4
0.052047,1.402
0.047369,1.404
0.042364,1.406
0.037091,1.408
0.03161,1.41
0.025985,1.412
0.020278,1.414
0.014553,1.416
0.0088719,1.418
0.0032969,1.42
-0.0021129,1.422
-0.0073004,1.424
-0.012212,1.426
-0.016796,1.428
-0.021008,1.43
-0.024805,1.432
-0.02815,1.434
-0.031012,1.436
-0.033366,1.438
-0.03519,1.44
-0.036472,1.442
-0.037203,1.444
-0.037382,1.446
-0.037012,1.448
-0.036106,1.45
-0.034679,1.452
-0.032753,1.454
-0.030357,1.456
-0.027524,1.458
-0.024291,1.46
-0.020701,1.462
-0.0168,1.464
-0.012637,1.466
-0.0082651,1.468
-0.003739,1.47
0.00088485,1.472
0.0055489,1.474
0.010195,1.476
0.014765,1.478
0.019202,1.48
0.023451,1.482
0.027456,1.484
0.031168,1.486
0.034538,1.488
0.037521,1.49
0.040078,1.492
0.042172,1.494
0.043772,1.496
0.044854,1.498
0.045398,1.5
0.045389,1.502
0.044819,1.504
0.043686,1.506
0.041995,1.508
0.039756,1.51
0.036986,1.512
0.033706,1.514
0.029945,1.516
0.025736,1.518
0.021118,1.52
0.016134,1.522
0.010832,1.524
0.0052625,1.526
-0.000519,1.528
-0.0064552,1.53
-0.012486,1.532
-0.018551,1.534
-0.024588,1.536
-0.030534,1.538
-0.036326,1.54
-0.041904,1.542
-0.047207,1.544
-0.05218,1.546
-0.056765,1.548
-0.060913,1.55
-0.064576,1.552
-0.067711,1.554
-0.07028,1.556
-0.07225,1.558
-0.073594,1.56
-0.07429,1.562
-0.074324,1.564
-0.073687,1.566
-0.072377,1.568
-0.070398,1.57
-0.067761,1.572
-0.064484,1.574
-0.06059,1.576
-0.056109,1.578
-0.051078,1.58
-0.045537,1.582
-0.039533,1.584
-0.033117,1.586
-0.026346,1.588
-0.019277,1.59
-0.011974,1.592
-0.0045013,1.594
0.0030735,1.596
0.010682,1.598
0.018256,1.6
0.025726,1.602
0.033023,1.604
0.040081,1.606
0.046834,1.608
0.05322,1.61
0.059179,1.612
0.064658,1.614
0.069603,1.616
0.073969,1.618
0.077715,1.62
0.080805,1.622
0.083211,1.624
0.08491,1.626
0.085884,1.628
0.086125,1.63
0.08563,1.632
0.084402,1.634
0.082454,1.636
0.079801,1.638
0.076469,1.64
0.072489,1.642
0.067896,1.644
0.062733,1.646
0.057048,1.648
0.050893,1.65
0.044326,1.652
0.037406,1.654
0.030197,1.656
0.022766,1.658
0.015181,1.66
0.0075117,1.662
-0.00017119,1.664
-0.0077978,1.666
-0.015298,1.668
-0.022605,1.67
-0.029651,1.672
-0.036374,1.674
-0.042713,1.676
-0.048612,1.678
-0.054018,1.68
-0.058886,1.682
-0.063172,1.684
-0.066842,1.686
-0.069864,1.688
-0.072216,1.69
-0.07388,1.692
-0.074845,1.694
-0.075108,1.696
-0.074673,1.698
-0.073547,1.7
-0.071749,1.702
-0.069301,1.704
-0.066232,1.706
-0.062576,1.708
-0.058374,1.71
-0.053672,1.712
-0.048519,1.714
-0.042971,1.716
-0.037084,1.718
-0.030919,1.72
-0.024541,1.722
-0.018012,1.724
-0.011401,1.726
-0.0047728,1.728
0.001806,1.73
0.00827,1.732
0.014555,1.734
0.0206,1.736
0.026346,1.738
0.031737,1.74
0.036721,1.742
0.041252,1.744
0.045286,1.746
0.048787,1.748
0.051723,1.75
0.054068,1.752
0.055804,1.754
0.056916,1.756
0.057398,1.758
0.05725,1.76
0.056478,1.762
0.055096,1.764
0.05312,1.766
0.050578,1.768
0.047499,1.77
0.04392,1.772
0.039881,1.774
0.035429,1.776
0.030614,1.778
0.025488,1.78
0.02011,1.782
0.014537,1.784
0.0088302,1.786
0.0030528,1.788
-0.002733,1.79
-0.0084644,1.792
-0.014079,1.794
-0.019517,1.796
-0.02472,1.798
-0.02963,1.8
-0.034195,1.802
-0.038366,1.804
-0.042098,1.806
-0.045349,1.808
-0.048085,1.81
-0.050276,1.812
-0.051897,1.814
-0.05293,1.816
-0.053363,1.818
-0.05319,1.82
-0.052412,1.822
-0.051035,1.824
-0.049072,1.826
-0.046544,1.828
-0.043475,1.83
-0.039896,1.832
-0.035844,1.834
-0.03136,1.836
-0.02649,1.838
-0.021284,1.84
-0.015796,1.842
-0.010083,1.844
-0.0042043,1.846
0.0017793,1.848
0.0078051,1.85
0.01381,1.852
0.019731,1.854
0.025505,1.856
0.031071,1.858
0.03637,1.86
0.041346,1.862
0.045944,1.864
0.050116,1.866
0.053814,1.868
0.056998,1.87
0.059632,1.872
0.061685,1.874
0.063133,1.876
0.063957,1.878
0.064144,1.88
0.063689,1.882
0.062591,1.884
0.060858,1.886
0.058503,1.888
0.055545,1.89
0.052011,1.892
0.047932,1.894
0.043344,1.896
0.038291,1.898
0.03282,1.9
0.026983,1.902
0.020834,1.904
0.014433,1.906
0.0078414,1.908
0.0011223,1.91
-0.005659,1.912
-0.012437,1.914
-0.019144,1.916
-0.025717,1.918
-0.032089,1.92
-0.038198,1.922
-0.043984,1.924
-0.049389,1.926
-0.05436,1.928
-0.058847,1.93
-0.062805,1.932
-0.066193,1.934
-0.068977,1.936
-0.071128,1.938
-0.072624,1.94
-0.073448,1.942
-0.07359,1.944
-0.073048,1.946
-0.071824,1.948
-0.069929,1.95
-0.067379,1.952
-0.064198,1.954
-0.060414,1.956
-0.056062,1.958
-0.051184,1.96
-0.045825,1.962
-0.040035,1.964
-0.03387,1.966
-0.027387,1.968
-0.020649,1.97
-0.013719,1.972
-0.0066627,1.974
0.00045189,1.976
0.0075573,1.978
0.014586,1.98
0.021471,1.982
0.028146,1.984
0.034549,1.986
0.040618,1.988
0.046295,1.99
0.051527,1.992
0.056265,1.994
0.060464,1.996
0.064084,1.998
0.067092,2
0.06946,2.002
0.071167,2.004
0.072197,2.006
0.072543,2.008
0.072203,2.01
0.071181,2.012
0.069489,2.014
0.067145,2.016
0.064175,2.018
0.060607,2.02
0.056479,2.022
0.051832,2.024
0.046714,2.026
0.041174,2.028
0.03527,2.03
0.029058,2.032
0.022601,2.034
0.015963,2.036
0.0092096,2.038
0.0024069,2.04
-0.0043782,2.042
-0.011079,2.044
-0.01763,2.046
-0.023967,2.048
-0.03003,2.05
-0.035758,2.052
-0.041096,2.054
-0.045994,2.056
-0.050405,2.058
-0.054286,2.06
-0.057602,2.062
-0.060321,2.064
-0.062419,2.066
-0.063877,2.068
-0.064684,2.07
-0.064833,2.072
-0.064327,2.074
-0.063171,2.076
-0.061382,2.078
-0.058978,2.08
-0.055987,2.082
-0.052441,2.084
-0.048378,2.086
-0.043841,2.088
-0.038878,2.09
-0.03354,2.092
-0.027883,2.094
-0.021966,2.096
-0.01585,2.098
-0.009598,2.1
-0.0032739,2.102
0.0030571,2.104
0.0093302,2.106
0.015481,2.108
0.021447,2.11
0.027168,2.112
0.032585,2.114
0.037642,2.116
0.04229,2.118
0.04648,2.12
0.05017,2.122
0.053324,2.124
0.055909,2.126
0.0579,2.128
0.059276,2.13
0.060024,2.132
0.060138,2.134
0.059616,2.136
0.058464,2.138
0.056695,2.14
0.054327,2.142
0.051385,2.144
0.047899,2.146
0.043905,2.148
0.039445,2.15
0.034565,2.152
0.029315,2.154
0.023748,2.156
0.017923,2.158
0.011899,2.16
0.0057388,2.162
-0.00049514,2.164
-0.0067382,2.166
-0.012926,2.168
-0.018995,2.17
-0.024882,2.172
-0.030527,2.174
-0.035871,2.176
-0.040859,2.178
-0.045438,2.18
-0.049562,2.182
-0.053187,2.184
-0.056274,2.186
-0.058792,2.188
-0.060713,2.19
-0.062016,2.192
-0.062686,2.194
-0.062716,2.196
-0.062103,2.198
-0.060851,2.2
-0.058973,2.202
-0.056485,2.204
-0.053411,2.206
-0.049781,2.208
-0.04563,2.21
-0.040998,2.212
-0.035932,2.214
-0.03048,2.216
-0.024697,2.218
-0.01864,2.22
-0.012369,2.222
-0.0059466,2.224
0.00056297,2.226
0.0070948,2.228
0.013584,2.23
0.019964,2.232
0.026173,2.234
0.032147,2.236
0.037827,2.238
0.043154,2.24
0.048075,2.242
0.05254,2.244
0.056504,2.246
0.059925,2.248
0.062769,2.25
0.065006,2.252
0.066613,2.254
0.067572,2.256
0.067872,2.258
0.06751,2.26
0.066486,2.262
0.06481,2.264
0.062498,2.266
0.05957,2.268
0.056054,2.27
0.051985,2.272
0.047401,2.274
0.042346,2.276
0.036869,2.278
0.031024,2.28
0.024867,2.282
0.018459,2.284
0.011861,2.286
0.0051389,2.288
-0.0016424,2.29
-0.0084162,2.292
-0.015116,2.294
-0.021677,2.296
-0.028033,2.298
-0.034124,2.3
-0.039888,2.302
-0.045271,2.304
-0.050217,2.306
-0.05468,2.308
-0.058615,2.31
-0.061983,2.312
-0.064752,2.314
-0.066895,2.316
-0.06839,2.318
-0.069223,2.32
-0.069386,2.322
-0.068877,2.324
-0.067702,2.326
-0.065872,2.328
-0.063406,2.33
-0.060327,2.332
-0.056668,2.334
-0.052462,2.336
-0.047754,2.338
-0.042588,2.34
-0.037016,2.342
-0.031093,2.344
-0.024878,2.346
-0.018431,2.348
-0.011817,2.35
-0.0050999,2.352
0.0016531,2.354
0.0083758,2.356
0.015002,2.358
0.021467,2.36
0.027707,2.362
0.033661,2.364
0.03927,2.366
0.04448,2.368
0.04924,2.37
0.053503,2.372
0.057229,2.374
0.06038,2.376
0.062927,2.378
0.064846,2.38
0.066119,2.382
0.066733,2.384
0.066685,2.386
0.065975,2.388
0.064612,2.39
0.062611,2.392
0.059992,2.394
0.056784,2.396
0.053017,2.398
0.048733,2.4
0.043973,2.402
0.038786,2.404
0.033225,2.406
0.027346,2.408
0.021209,2.41
0.014874,2.412
0.0084069,2.414
0.0018715,2.416
-0.0046662,2.418
-0.011141,2.42
-0.017487,2.422
-0.023642,2.424
-0.029544,2.426
-0.035133,2.428
-0.040354,2.43
-0.045156,2.432
-0.04949,2.434
-0.053313,2.436
-0.056587,2.438
-0.059281,2.44
-0.061367,2.442
-0.062825,2.444
-0.063642,2.446
-0.063809,2.448
-0.063326,2.45
-0.062198,2.452
-0.060437,2.454
-0.058062,2.456
-0.055097,2.458
-0.051573,2.46
-0.047525,2.462
-0.042995,2.464
-0.03803,2.466
-0.032679,2.468
-0.026998,2.47
-0.021043,2.472
-0.014876,2.474
-0.0085584,2.476
-0.0021549,2.478
0.0042697,2.48
0.01065,2.482
0.016922,2.484
0.023022,2.486
0.028887,2.488
0.034459,2.49
0.039681,2.492
0.0445,2.494
0.048868,2.496
0.052738,2.498
0.056074,2.5
0.058839,2.502
0.061007,2.504
0.062555,2.506
0.063467,2.508
0.063733,2.51
0.06335,2.512
0.062323,2.514
0.06066,2.516
0.058378,2.518
0.0555,2.52
0.052054,2.522
0.048075,2.524
0.043603,2.526
0.038681,2.528
0.03336,2.53
0.027693,2.532
0.021736,2.534
0.015549,2.536
0.0091944,2.538
0.0027359,2.54
-0.0037616,2.542
-0.010233,2.544
-0.016613,2.546
-0.022837,2.548
-0.028843,2.55
-0.03457,2.552
-0.03996,2.554
-0.04496,2.556
-0.049517,2.558
-0.053586,2.56
-0.057127,2.562
-0.060102,2.564
-0.062481,2.566
-0.064239,2.568
-0.065359,2.57
-0.065829,2.572
-0.065643,2.574
-0.064801,2.576
-0.063313,2.578
-0.061192,2.58
-0.058457,2.582
-0.055137,2.584
-0.051264,2.586
-0.046875,2.588
-0.042013,2.59
-0.036728,2.592
-0.03107,2.594
-0.025096,2.596
-0.018865,2.598
-0.012438,2.6
-0.0058803,2.602
0.00074438,2.604
0.0073698,2.606
0.01393,2.608
0.020361,2.61
0.026597,2.612
0.032577,2.614
0.038241,2.616
0.043533,2.618
0.0484,2.62
0.052794,2.622
0.056671,2.624
0.059991,2.626
0.062723,2.628
0.064838,2.63
0.066316,2.632
0.067141,2.634
0.067305,2.636
0.066805,2.638
0.065648,2.64
0.063844,2.642
0.061411,2.644
0.058373,2.646
0.054759,2.648
0.050606,2.65
0.045954,2.652
0.04085,2.654
0.035344,2.656
0.029491,2.658
0.023348,2.66
0.016977,2.662
0.01044,2.664
0.0038023,2.666
-0.0028703,2.668
-0.0095118,2.67
-0.016056,2.672
-0.022439,2.674
-0.028597,2.676
-0.03447,2.678
-0.039998,2.68
-0.045127,2.682
-0.049808,2.684
-0.053992,2.686
-0.05764,2.688
-0.060715,2.69
-0.063187,2.692
-0.065032,2.694
-0.066232,2.696
-0.066775,2.698
-0.066656,2.7
-0.065877,2.702
-0.064445,2.704
-0.062377,2.706
-0.059692,2.708
-0.056417,2.71
-0.052586,2.712
-0.048238,2.714
-0.043414,2.716
-0.038165,2.718
-0.032543,2.72
-0.026603,2.722
-0.020405,2.724
-0.014012,2.726
-0.0074868,2.728
-0.00089466,2.73
0.0056985,2.732
0.012227,2.734
0.018626,2.736
0.024831,2.738
0.030781,2.74
0.036416,2.742
0.04168,2.744
0.046522,2.746
0.050893,2.748
0.054749,2.75
0.058052,2.752
0.060771,2.754
0.062877,2.756
0.064351,2.758
0.065178,2.76
0.06535,2.762
0.064866,2.764
0.063731,2.766
0.061957,2.768
0.059562,2.77
0.05657,2.772
0.053013,2.774
0.048925,2.776
0.044349,2.778
0.03933,2.78
0.033918,2.782
0.028169,2.784
0.022141,2.786
0.015893,2.788
0.0094888,2.79
0.0029929,2.792
-0.0035297,2.794
-0.010013,2.796
-0.016393,2.798
-0.022605,2.8
-0.028586,2.802
-0.034277,2.804
-0.03962,2.806
-0.044562,2.808
-0.049053,2.81
-0.053048,2.812
-0.056508,2.814
-0.059397,2.816
-0.061686,2.818
-0.063353,2.82
-0.06438,2.822
-0.064758,2.824
-0.064483,2.826
-0.063557,2.828
-0.06199,2.83
-0.059798,2.832
-0.057002,2.834
-0.05363,2.836
-0.049717,2.838
-0.045301,2.84
-0.040427,2.842
-0.035145,2.844
-0.029506,2.846
-0.023567,2.848
-0.017388,2.85
-0.011032,2.852
-0.0045607,2.854
0.0019594,2.856
0.0084634,2.858
0.014886,2.86
0.021162,2.862
0.02723,2.864
0.033027,2.866
0.038496,2.868
0.043582,2.87
0.048233,2.872
0.052403,2.874
0.05605,2.876
0.059137,2.878
0.061632,2.88
0.063511,2.882
0.064754,2.884
0.065349,2.886
0.065289,2.888
0.064575,2.89
0.063214,2.892
0.061218,2.894
0.058607,2.896
0.055408,2.898
0.051652,2.9
0.047376,2.902
0.042623,2.904
0.03744,2.906
0.031879,2.908
0.025995,2.91
0.019847,2.912
0.013496,2.914
0.0070052,2.916
0.00043982,2.918
-0.0061348,2.92
-0.012653,2.922
-0.01905,2.924
-0.025261,2.926
